Date,Open,Close
12/05/23,6755.937988,6707.763184
15/05/23,6708.463867,6711.740234
16/05/23,6711.740234,6676.563965
17/05/23,6676.423828,6663.11377
19/05/23,6663.11377,6700.561035
22/05/23,6700.561035,6729.646973
23/05/23,6729.646973,6736.684082
24/05/23,6736.684082,6745.804199
25/05/23,6745.804199,6704.230957
26/05/23,6704.230957,6687.000977
29/05/23,6687.280762,6681.102051
30/05/23,6681.102051,6636.422852
31/05/23,6636.422852,6633.26123
05/06/23,6633.26123,6633.437012
06/06/23,6633.437012,6618.922852
07/06/23,6619.062988,6619.754883
08/06/23,6619.754883,6666.330078
09/06/23,6666.049805,6694.023926
12/06/23,6694.583984,6722.373047
13/06/23,6722.373047,6719.01416
14/06/23,6718.874023,6699.716797
15/06/23,6699.716797,6713.794922
16/06/23,6713.515137,6698.546875
19/06/23,6698.546875,6686.059082
20/06/23,6686.059082,6660.455078
21/06/23,6660.455078,6702.625
22/06/23,6702.765137,6652.26123
23/06/23,6652.26123,6639.73291
26/06/23,6639.73291,6664.667969
27/06/23,6664.667969,6661.878906
03/07/23,6661.73584,6696.71582
04/07/23,6696.858887,6681.753906
05/07/23,6681.753906,6718.977051
06/07/23,6718.263184,6757.331055
07/07/23,6757.047852,6716.458984
10/07/23,6716.458984,6731.038086
11/07/23,6731.180176,6796.923828
12/07/23,6796.923828,6808.208984
13/07/23,6808.351074,6810.212891
14/07/23,6810.212891,6869.571777
17/07/23,6869.712891,6867.144043
18/07/23,6867.144043,6830.203125
20/07/23,6830.061035,6864.188965
21/07/23,6864.188965,6880.801758
24/07/23,6880.801758,6899.395996
25/07/23,6897.978027,6917.710938
26/07/23,6917.710938,6948.278809
27/07/23,6948.278809,6896.663086
28/07/23,6896.805176,6900.22998
31/07/23,6900.22998,6931.358887
01/08/23,6931.075195,6886.496094
02/08/23,6886.496094,6854.509766
03/08/23,6854.509766,6898.077148
04/08/23,6898.219238,6852.841797
07/08/23,6852.841797,6886.366211
08/08/23,6886.506836,6868.812988
09/08/23,6868.812988,6875.111816
10/08/23,6875.111816,6893.275879
11/08/23,6893.275879,6879.979004
14/08/23,6879.979004,6910.171875
15/08/23,6910.455078,6915.101074
16/08/23,6915.101074,6900.538086
18/08/23,6899.830078,6859.912109
21/08/23,6860.053223,6866.033203
22/08/23,6866.033203,6916.450195
23/08/23,6916.450195,6921.410156
24/08/23,6921.410156,6899.39209
25/08/23,6899.39209,6895.442871
28/08/23,6895.868164,6921.727051
29/08/23,6921.727051,6957.834961
30/08/23,6921.727051,6957.834961
